Fecha,Super_TCROC,Super_TCROCM,Super_ETCROC,Super_ETCROCM,Regular_TCROC,Regular_TCROCM,Regular_ETCROC,Regular_ETCROCM,Diesel_TCROC,Diesel_TCROCM,Diesel_ETCROC,Diesel_ETCROCM,Kerosene_TCROC,Kerosene_TCROCM,Kerosene_ETCROC,Kerosene_ETCROCM
2021-01-04,0.013654793608327331,0.013654793608327331,0.013670939660455295,0.013670939660455295,0.011575312652549297,0.011575312652549297,0.011728439266313728,0.011728439266313728,0.01714277201838632,0.01714277201838632,0.016996292780977473,0.016996292780977473,0.025094613184341252,0.025094613184341252,0.02488664324358414,0.02488664324358414
2021-01-11,0.011157447245282004,0.011157447245282004,0.010708086260070804,0.010708086260070804,0.011630638417470252,0.011630638417470252,0.011490663295061099,0.011490663295061099,0.01259750888550859,0.01259750888550859,0.011952263286824083,0.011952263286824083,0.018147246810537254,0.018147246810537254,0.017153209313566453,0.017153209313566453
2021-01-18,0.0077020966968659454,0.0077020966968659454,0.007538377528053086,0.007538377528053086,0.009349350738241835,0.009349350738241835,0.009088682483267885,0.009088682483267885,0.005854212263792569,0.005854212263792569,0.0053068126210435995,0.0053068126210435995,0.007369550800188973,0.007369550800188973,0.006456370912233611,0.006456370912233611
2021-01-25,0.012824837618747864,0.012824837618747864,0.013882950289789031,0.013882950289789031,0.014446475620779164,0.014446475620779164,0.015593661591504215,0.015593661591504215,0.008832113166764799,0.008832113166764799,0.009897543379585372,0.009897543379585372,0.010827039661375881,0.010827039661375881,0.012337052164319129,0.012337052164319129
2021-02-01,0.013235793474587254,0.013235793474587254,0.012277433375226021,0.012277433375226021,0.01607083137633425,0.01607083137633425,0.01523834740536456,0.01523834740536456,0.01066785321445285,0.01066785321445285,0.009941589304579779,0.009941589304579779,0.012963465947396946,0.012963465947396946,0.011858672949292437,0.011858672949292437
2021-02-08,0.010755171145992781,0.010755171145992781,0.011256682409427121,0.011256682409427121,0.0135023582932281,0.0135023582932281,0.013862811597519897,0.013862811597519897,0.0075843878856525215,0.0075843878856525215,0.007756478772987796,0.007756478772987796,0.006776880530911855,0.006776880530911855,0.006772833114026877,0.006772833114026877
2021-02-15,0.01342911019450388,0.01342911019450388,0.013403107925235247,0.013403107925235247,0.015591797391356188,0.015591797391356188,0.015603195076550946,0.015603195076550946,0.011012652533807898,0.011012652533807898,0.011442135174313695,0.011442135174313695,0.01010822372534026,0.01010822372534026,0.010695450952966201,0.010695450952966201
2021-02-22,0.01171935987453887,0.01171935987453887,0.011447631188951757,0.011447631188951757,0.012842565817501761,0.012842565817501761,0.012355198777739274,0.012355198777739274,0.01383401837751208,0.01383401837751208,0.01390429327920728,0.01390429327920728,0.014807257037227073,0.014807257037227073,0.01504866813210981,0.01504866813210981
2021-03-01,0.011376530680281105,0.011376530680281105,0.011582364143779555,0.011582364143779555,0.011389042497661483,0.011389042497661483,0.011611110288371362,0.011611110288371362,0.013847767856980164,0.013847767856980164,0.013781793348688787,0.013781793348688787,0.01651657064919454,0.01651657064919454,0.01657823604319364,0.01657823604319364
2021-03-08,0.016059161948488,0.016059161948488,0.016672280335908285,0.016672280335908285,0.01702757865636806,0.01702757865636806,0.017790948040034005,0.017790948040034005,0.01785678927873602,0.01785678927873602,0.018617340209281963,0.018617340209281963,0.022370966789952984,0.022370966789952984,0.023324163339720094,0.023324163339720094
